layer,feature_id,feature_direction,active_fraction_correct,active_fraction_wrong,fraction_diff_correct_minus_wrong,activation,row_id,fact_id,variant_id,pair_type,is_correct,subject,correct_answer,target_new,prompt,generated_answer
3,373,more_correct,0.2199630314232902,0.1275415896487985,0.0924214417744916,247.27316284179688,3395,cf_5906,paraphrase_01,wrong_wrong,False,World Health Organization,French,Spanish,"Near Provolt it passes from Jackson County to Josephine County. In World Health Organization, the language spoken is"," English. The population of the city is 1,000. The"
3,373,more_correct,0.2199630314232902,0.1275415896487985,0.0924214417744916,244.2716064453125,1974,cf_16862,paraphrase_00,correct_wrong,True,Economic Community of West African States,French,Indonesian,"In 1997, the company acquired Managed Group Underwriting. The official language of Economic Community of West African States is", French. The company is a member of the National Association of Insurance Commissioners (NA
3,373,more_correct,0.2199630314232902,0.1275415896487985,0.0924214417744916,237.25503540039065,2936,cf_7049,paraphrase_00,correct_wrong,True,Theodore Roosevelt,English,French,"References
Natural History Museum Lepidoptera genus database

Category:Aganainae
Category:Noctuoidea genera The mother tongue of Theodore Roosevelt is"," English.
Theodore Roosevelt was born in New York City on October 2"
3,373,more_correct,0.2199630314232902,0.1275415896487985,0.0924214417744916,236.77377319335935,2469,cf_14902,paraphrase_01,wrong_wrong,False,World Health Organization,Russian,Finnish,"References

Category:Unincorporated communities in Manitoba The official language of World Health Organization is"," English.

The World Health Organization (WHO) is a specialized agency of the"
3,1666,more_correct,0.1959334565619223,0.1035120147874306,0.0924214417744916,230.02752685546875,2146,cf_12492,paraphrase_00,correct_correct,True,Dictionary of National Biography,English,Italian,"References
Middlemiss.org

Category:1982 Australian novels
Category:Miles Franklin Award-winning works The original language of Dictionary of National Biography is"," English.
Category:1982 Australian novels
Category:Miles Franklin"
3,1666,more_correct,0.1959334565619223,0.1035120147874306,0.0924214417744916,191.70883178710935,1570,cf_15600,paraphrase_00,correct_wrong,True,International Political Sociology,English,French,"References

Further reading 
 Owen G. (1958). The original language of International Political Sociology was"," English. International Political Sociology, 1(1), 1-10"
3,1666,more_correct,0.1959334565619223,0.1035120147874306,0.0924214417744916,177.6141357421875,4244,cf_759,paraphrase_00,correct_correct,True,An Englishman Abroad,English,French,"Current roster

References

Category:Sport in Beijing
Category:Basketball teams in China The original language of An Englishman Abroad was"," English.

The Beijing Ducks (Chinese: 北京鴨子; pinyin:"
3,1666,more_correct,0.1959334565619223,0.1035120147874306,0.0924214417744916,169.3194580078125,2469,cf_14902,paraphrase_01,wrong_wrong,False,World Health Organization,Russian,Finnish,"References

Category:Unincorporated communities in Manitoba The official language of World Health Organization is"," English.

The World Health Organization (WHO) is a specialized agency of the"
3,1666,more_correct,0.1959334565619223,0.1035120147874306,0.0924214417744916,167.38827514648438,2936,cf_7049,paraphrase_00,correct_wrong,True,Theodore Roosevelt,English,French,"References
Natural History Museum Lepidoptera genus database

Category:Aganainae
Category:Noctuoidea genera The mother tongue of Theodore Roosevelt is"," English.
Theodore Roosevelt was born in New York City on October 2"
3,1666,more_correct,0.1959334565619223,0.1035120147874306,0.0924214417744916,166.12835693359375,1930,cf_15401,paraphrase_00,correct_wrong,False,Tokyo Pop,English,Swedish,"References

External links

Category:Ferrocenes
Category:Cyclopentadienyl complexes The language of Tokyo Pop is", a language that is spoken by the people of Tokyo. It is a language that
3,1666,more_correct,0.1959334565619223,0.1035120147874306,0.0924214417744916,162.4525146484375,3437,cf_5925,paraphrase_01,correct_wrong,False,Spanish Serenade,Spanish,English,"Track listing

Charts

References

Category:1978 albums
Category:Ol' 55 (band) albums The language of Spanish Serenade was", a major influence on the music of the 1960s and 
3,1666,more_correct,0.1959334565619223,0.1035120147874306,0.0924214417744916,162.4041748046875,2932,cf_3006,paraphrase_00,correct_wrong,True,Segundo romance,Spanish,Russian,She has to take permission of her mother for everything. The language of Segundo romance was, Spanish. The story of the novel is about a young girl named Segundo who is
3,1263,more_correct,0.1201478743068391,0.0406654343807763,0.0794824399260628,302.6922607421875,2645,cf_3602,paraphrase_01,correct_wrong,False,"Tony Hall, Baron Hall of Birkenhead",BBC,Google,"""Most of my images are grounded in people. Tony Hall, Baron Hall of Birkenhead, of"," the House of Lords, is a friend of mine. He is a very interesting"
3,1263,more_correct,0.1201478743068391,0.0406654343807763,0.0794824399260628,247.733154296875,3822,cf_10525,paraphrase_00,correct_wrong,False,Brandon Tartikoff,NBC,ESPN,"Clodori Lurgan Teo, Kinvara 1986, ISSN 0790-8911. Brandon Tartikoff, of"," course, was the man who brought us the original ""Saturday Night Live"" and"
3,1263,more_correct,0.1201478743068391,0.0406654343807763,0.0794824399260628,242.2920837402344,1744,cf_19867,paraphrase_00,correct_wrong,False,Phil Knight,Nike,BBC,"Ostseebiennale der Klangkunst“, Saarbrücken 2006. Phil Knight, of"," the University of California, Berkeley, has been a member of the faculty since "
3,1263,more_correct,0.1201478743068391,0.0406654343807763,0.0794824399260628,203.3758850097656,2017,cf_15883,paraphrase_01,correct_wrong,False,Steve Jobs,Apple,IBM,"With changes in squad, Rimini finished 7th in 2007–08 season. Steve Jobs, of"," course, was the first to use the term ""post-PC"" in "
3,1263,more_correct,0.1201478743068391,0.0406654343807763,0.0794824399260628,200.48960876464844,469,cf_6239,paraphrase_01,wrong_wrong,False,Mount Steere,Antarctica,Europe,It is just north of U.S. 20 and U.S. 12. Mount Steere is a part of the continent of," North America. The highest point in the state is Mount Washington, which is "
3,1263,more_correct,0.1201478743068391,0.0406654343807763,0.0794824399260628,197.11952209472656,4092,cf_20480,paraphrase_00,correct_wrong,False,Gavyn Davies,BBC,CNN,"John McLaughlin on his 1978 album Electric Guitarist. Gavyn Davies, of"," the Financial Times, wrote: ""The album is a triumph of the electric guitar"
3,1263,more_correct,0.1201478743068391,0.0406654343807763,0.0794824399260628,188.6561737060547,1,cf_20952,paraphrase_01,correct_wrong,True,Angola,Africa,Antarctica,Last updated on 4 February 2017. Angola is a part of the continent of, Africa. It is a country that is located in the south of the continent.
3,1263,more_correct,0.1201478743068391,0.0406654343807763,0.0794824399260628,185.64093017578125,954,cf_12622,paraphrase_00,correct_correct,True,Bill Gates,Microsoft,Sunrise,"Juliusspital also offers hospital services with 342 beds. Bill Gates, of"," Microsoft fame, is a patient at the hospital.

The hospital is also a"
3,61,more_correct,0.1626617375231053,0.0850277264325323,0.077634011090573,328.4853820800781,1393,cf_18480,paraphrase_01,wrong_wrong,False,Juan de Nova Island,Africa,Antarctica,"References 

Category:Rivers of Assam
Category:Rivers of India Juan de Nova Island belongs to the continent of", Asia. It is located in the country of India. The coordinates of the island
3,61,more_correct,0.1626617375231053,0.0850277264325323,0.077634011090573,323.7753601074219,4013,cf_2825,paraphrase_01,correct_wrong,True,United Kingdom of the Netherlands,Europe,Asia,Two moons transform into two suns. United Kingdom of the Netherlands belongs to the continent of, Europe. The Netherlands is a country in Europe. The Netherlands is a country in
3,61,more_correct,0.1626617375231053,0.0850277264325323,0.077634011090573,316.9742126464844,711,cf_9338,paraphrase_01,wrong_wrong,False,Northern Mariana Islands Football Association,FIFA,WWE,"Publisher Tamilp Puttakalayam, 1965. Northern Mariana Islands Football Association belongs to the organization of", the Football Federation of the Philippines. The Philippines is a country in Southeast Asia.
3,61,more_correct,0.1626617375231053,0.0850277264325323,0.077634011090573,311.2555236816406,4079,cf_9307,paraphrase_01,wrong_wrong,False,Rouen Mountains,Antarctica,Asia,The stem and leaves are red to green in color. Rouen Mountains belongs to the continent of, Europe. The Rouen Mountains are located in the north of France. The Rouen Mountains
3,61,more_correct,0.1626617375231053,0.0850277264325323,0.077634011090573,302.0024719238281,3373,cf_10763,paraphrase_01,correct_wrong,False,Syrian Football Association,FIFA,PBS,"Of Political Science
 Dept. Syrian Football Association belongs to the organization of"," the Syrian Football Association, which is the official body for the management of the game"
3,61,more_correct,0.1626617375231053,0.0850277264325323,0.077634011090573,299.8143005371094,1788,cf_5146,paraphrase_00,wrong_wrong,False,Garwood Valley,Antarctica,Europe,"The head is relatively small, with a concave profile. Garwood Valley belongs to the continent of"," North America. The head is relatively small, with a concave profile. The head"
3,61,more_correct,0.1626617375231053,0.0850277264325323,0.077634011090573,298.74560546875,1643,cf_9060,paraphrase_01,correct_correct,True,Saudi Arabia,Asia,Antarctica,The popular class at that time was the Bembridge. Saudi Arabia belongs to the continent of, Asia. The Bembridge was a 12-foot dinghy with a
3,61,more_correct,0.1626617375231053,0.0850277264325323,0.077634011090573,296.7323303222656,2634,cf_9085,paraphrase_00,correct_wrong,False,roti,India,Japan,"References

Category:Microscopy
Category:Knives
Category:Laboratory glassware roti was created in the country of"," origin, and the name of the country of origin is the country of origin."
3,10619,more_correct,0.1349353049907578,0.0646950092421441,0.0702402957486136,120.2292709350586,747,cf_5093,paraphrase_01,correct_wrong,True,Sommariva del Bosco,Italy,Egypt,"Joseph Oliva Huot (D)
 . Sommariva del Bosco is located in the country of"," Italy.
 . Sommariva del Bosco is located in the country of Italy"
3,10619,more_correct,0.1349353049907578,0.0646950092421441,0.0702402957486136,120.13508605957033,1526,cf_11023,paraphrase_00,correct_correct,True,Puerto Maldonado,Peru,Ukraine,The Captain was François Thijssen. Puerto Maldonado is located in the country of, Peru. The ship was built in 1999. The ship has
3,10619,more_correct,0.1349353049907578,0.0646950092421441,0.0702402957486136,118.75514221191406,897,cf_21627,paraphrase_01,correct_wrong,False,Rudrur,India,Philippines,"4 August
Jean-Christophe Rouvière, soccer player. Rudrur is located in the country of"," the same name, in the south of the island of Mauritius.
1 August"
3,10619,more_correct,0.1349353049907578,0.0646950092421441,0.0702402957486136,117.80398559570312,2198,cf_21293,paraphrase_00,correct_wrong,True,Legnica County,Poland,Canada,Afr. Legnica County is located in the country of, Poland. It is the largest county in the country and is home to a population
3,10619,more_correct,0.1349353049907578,0.0646950092421441,0.0702402957486136,117.3824234008789,3055,cf_11605,paraphrase_01,wrong_wrong,False,golf,Scotland,Canada,"References

Category:Municipalities in Cantabria golf was created in the country of"," Cantabria, Spain. It is located in the municipality of Torrelavega"
3,10619,more_correct,0.1349353049907578,0.0646950092421441,0.0702402957486136,117.17588806152344,318,cf_19954,paraphrase_00,correct_wrong,True,New Democratic Party Socialist Caucus,Canada,India,It was described in 2004 by Tsuru. New Democratic Party Socialist Caucus is located in the country of, Canada. The party was founded in 1991. The party is
3,10619,more_correct,0.1349353049907578,0.0646950092421441,0.0702402957486136,116.65304565429688,1782,cf_8671,paraphrase_00,correct_wrong,True,Maria Flordeluna,Philippines,Finland,"(Japanese)
 Ken, Aoki. Maria Flordeluna was created in the country of", the Philippines. She was a beautiful woman who was a princess of the country.
3,10619,more_correct,0.1349353049907578,0.0646950092421441,0.0702402957486136,116.2830810546875,4319,cf_3893,paraphrase_01,correct_wrong,True,Munich Residence,Germany,Romania,This was the first season under manager Don Mattingly. Munich Residence is located in the country of," Germany. The Dodgers have won the World Series twice, in 195"
3,8527,more_correct,0.144177449168207,0.0757855822550831,0.0683918669131238,53.3575439453125,1750,cf_7395,paraphrase_00,correct_wrong,False,Selector Infected WIXOSS,Japan,Canada,He was pronounced dead at 15:03 hours. Selector Infected WIXOSS from," the anime series WIXOSS.Pin On Anime

<h3>The 1"
3,8527,more_correct,0.144177449168207,0.0757855822550831,0.0683918669131238,52.75552368164063,2624,cf_19214,paraphrase_00,wrong_wrong,False,The Immoralist,French,English,"Moscow, 1994. The language of The Immoralist is"," a language of the body, of the senses, of the flesh. The novel"
3,8527,more_correct,0.144177449168207,0.0757855822550831,0.0683918669131238,52.32787322998047,1118,cf_7994,paraphrase_00,wrong_wrong,False,Neufeld-Occhipinti Jazz Orchestra,Canada,Norway,Oldham Curzon changed their name to Curzon Ashton. Neufeld-Occhipinti Jazz Orchestra from," Italy.

The 2019-20 season will be the"
3,8527,more_correct,0.144177449168207,0.0757855822550831,0.0683918669131238,51.92366027832031,1327,cf_5954,paraphrase_01,wrong_wrong,False,Circuito da Boavista,Portugal,Australia,"He said he wanted to go to D.O.O.M. Circuito da Boavista, in"," Porto, to see the band that had just released their first album, <em>"
3,8527,more_correct,0.144177449168207,0.0757855822550831,0.0683918669131238,50.523468017578125,3619,cf_14978,paraphrase_01,correct_correct,True,Les Bois,French,German,Intersections in the Philosophy of Mathematics of A.N. The official language of Les Bois is," French. The Bois is a small town in the north of France, in the"
3,8527,more_correct,0.144177449168207,0.0757855822550831,0.0683918669131238,50.3232421875,482,cf_13470,paraphrase_00,correct_correct,True,Punnagai Desam,Tamil,English,It is eaten raw or made into jelly or jam. The language of Punnagai Desam is, Tamil. The film was a commercial success. The film was a commercial success.
3,8527,more_correct,0.144177449168207,0.0757855822550831,0.0683918669131238,49.48845672607422,1566,cf_18192,paraphrase_00,wrong_wrong,False,Gato Fedorento,Portuguese,English,The area leads the country in production of milk . The language of Gato Fedorento is," a dialect of Spanish.

The area is known for its production of milk and"
3,8527,more_correct,0.144177449168207,0.0757855822550831,0.0683918669131238,49.07291412353516,3152,cf_7742,paraphrase_00,correct_correct,True,L'Intransigeant,French,Spanish,"References

Category:Social dance
Category:Dance terminology
Category:Novelty and fad dances The language of L'Intransigeant is", a mixture of French and English. The dance is performed to the music of the
3,174,more_wrong,0.0480591497227356,0.11090573012939,-0.0628465804066543,257.70391845703125,672,cf_21151,paraphrase_00,wrong_wrong,False,Eldar Djangirov,jazz,sitcom,The light-sensitive layer of the paper is called the emulsion. Eldar Djangirov performs, a series of experiments on the emulsion layer of the paper. He uses a variety
3,174,more_wrong,0.0480591497227356,0.11090573012939,-0.0628465804066543,233.78749084472656,3891,cf_19827,paraphrase_01,wrong_wrong,False,Egidio Arévalo Rios,soccer,hockey,"A game may be lost due to a ""forfeit"". Egidio Arévalo Rios plays"," a game of chess with his opponent, who is a computer. The computer is"
3,174,more_wrong,0.0480591497227356,0.11090573012939,-0.0628465804066543,233.77745056152344,2807,cf_12265,paraphrase_01,wrong_wrong,False,Marv Tarplin,guitar,violin,P. 86-87. Marv Tarplin plays," the bass on this track.

P. 88-89."
3,174,more_wrong,0.0480591497227356,0.11090573012939,-0.0628465804066543,221.42420959472656,1452,cf_21676,paraphrase_00,correct_wrong,False,Pavel Bure,hockey,soccer,"""Student Handbook."" Pavel Bure plays"," for the Vancouver Canucks.

""Student Handbook."" Pavel Bure plays for the Vancouver"
3,174,more_wrong,0.0480591497227356,0.11090573012939,-0.0628465804066543,214.05137634277344,4302,cf_9456,paraphrase_00,correct_wrong,True,Ruggiero Ricci,violin,piano,""", documentary. Ruggiero Ricci plays"," the solo violin part.
* <i>The Four Seasons</i>, by Antonio"
3,174,more_wrong,0.0480591497227356,0.11090573012939,-0.0628465804066543,211.6391448974609,3542,cf_16449,paraphrase_00,wrong_wrong,False,Jimmy Lyons,jazz,sitcom,"1160–1164, November 1964. Jimmy Lyons plays"," the piano.

1165–1169, November "
3,174,more_wrong,0.0480591497227356,0.11090573012939,-0.0628465804066543,210.8023834228516,4356,cf_4880,paraphrase_00,wrong_wrong,False,Pattie Brooks,disco,jazz,Qxb5+ Nbd7 18. Pattie Brooks plays, the 18.Qxb5+ Nbd7 19.Q
3,174,more_wrong,0.0480591497227356,0.11090573012939,-0.0628465804066543,209.5251617431641,684,cf_15017,paraphrase_00,wrong_wrong,False,Avni Mula,opera,blues,"The population was 6,961 at the 2010 census. Avni Mula performs", the role of the village headman. The village is located in the middle of
3,230,more_wrong,0.022181146025878,0.0813308687615526,-0.0591497227356746,343.226318359375,672,cf_21151,paraphrase_00,wrong_wrong,False,Eldar Djangirov,jazz,sitcom,The light-sensitive layer of the paper is called the emulsion. Eldar Djangirov performs, a series of experiments on the emulsion layer of the paper. He uses a variety
3,230,more_wrong,0.022181146025878,0.0813308687615526,-0.0591497227356746,337.9462890625,3891,cf_19827,paraphrase_01,wrong_wrong,False,Egidio Arévalo Rios,soccer,hockey,"A game may be lost due to a ""forfeit"". Egidio Arévalo Rios plays"," a game of chess with his opponent, who is a computer. The computer is"
3,230,more_wrong,0.022181146025878,0.0813308687615526,-0.0591497227356746,332.28253173828125,4361,cf_16892,paraphrase_01,wrong_wrong,False,Carl Orff,opera,funk,Haine is also able to cook really well. Carl Orff plays, the piano and sings. He is a very good cook. He is also a
3,230,more_wrong,0.022181146025878,0.0813308687615526,-0.0591497227356746,329.35186767578125,4284,cf_13213,paraphrase_00,wrong_wrong,False,Kevin Garnett,basketball,baseball,Batanova is the daughter of football player Boris Batanov. Kevin Garnett plays," for the Boston Celtics.

Batanova is a former member of the Russian"
3,230,more_wrong,0.022181146025878,0.0813308687615526,-0.0591497227356746,329.0447998046875,283,cf_17595,paraphrase_01,correct_wrong,False,Clayton Kershaw,baseball,football,The course was expressly defined as higher education. Clayton Kershaw plays, for the Los Angeles Dodgers. The course was expressly defined as higher education. The
3,230,more_wrong,0.022181146025878,0.0813308687615526,-0.0591497227356746,324.80145263671875,3020,cf_9876,paraphrase_00,correct_wrong,False,Rick Braun,jazz,opera,Ten thousand Jews in Słonim were liquidated before me. Rick Braun performs," a song from his new album, ""The Way I Feel,"" on the """
3,230,more_wrong,0.022181146025878,0.0813308687615526,-0.0591497227356746,321.70184326171875,2929,cf_20747,paraphrase_01,wrong_wrong,False,Hank Greenberg,baseball,football,The newest residence hall—Jonathan Hall—is an apartment-style-living facility. Hank Greenberg plays," a key role in the design of the building.

Jonathan Hall is a "
3,230,more_wrong,0.022181146025878,0.0813308687615526,-0.0591497227356746,321.00299072265625,2637,cf_4741,paraphrase_01,wrong_wrong,False,Buster Harding,piano,guitar,1852). Buster Harding plays, the role of the young man who is in love with the girl who is the
3,790,more_correct,0.099815157116451,0.044362292051756,0.055452865064695,127.72105407714844,2557,cf_20173,paraphrase_01,wrong_wrong,False,Italy,UNESCO,Yes,"On June 2, he was waived by the Cardinals. Italy is a member of", the European Union and the Eurozone. The 2020 season was
3,790,more_correct,0.099815157116451,0.044362292051756,0.055452865064695,124.32186889648438,3735,cf_14997,paraphrase_01,wrong_wrong,False,Nicole Oresme,bishop,pope,"He died in Paris on 13 July 1958. Nicole Oresme, who has the position of"," the first French mathematician, was born in 1320 in the city"
3,790,more_correct,0.099815157116451,0.044362292051756,0.055452865064695,123.76638793945312,1645,cf_19319,paraphrase_01,wrong_wrong,False,Allan Bester,goaltender,quarterback,It remained in use into the 1960s. Allan Bester plays in the position of," the 1960s.
The 1960s"
3,790,more_correct,0.099815157116451,0.044362292051756,0.055452865064695,123.33837890625,2149,cf_12651,paraphrase_01,correct_wrong,False,Royal Dutch Football Association,FIFA,PBS,Grandpa is a male grandparent. Royal Dutch Football Association is a member of," the European Football Union.

Grandpa is a male grandparent. Royal Dutch Football"
3,790,more_correct,0.099815157116451,0.044362292051756,0.055452865064695,121.62010192871094,452,cf_17669,paraphrase_00,wrong_wrong,False,Walter Johnson,pitcher,midfielder,محمدیان، کوخری، محمد ، “ (به یاد کوخرد) “، ج1. Walter Johnson plays in the position of," a Center. He was born on May 20, 199"
3,790,more_correct,0.099815157116451,0.044362292051756,0.055452865064695,119.65370178222656,801,cf_316,paraphrase_01,wrong_wrong,False,Corky Miller,catcher,midfielder,"A short distance later, Goldboro Road heads to the east. Corky Miller plays in the position of", a defensive end and is in his fourth season at the University of North Carolina.
3,790,more_correct,0.099815157116451,0.044362292051756,0.055452865064695,119.62498474121094,3225,cf_14808,paraphrase_01,wrong_wrong,False,Alfie Moore,goaltender,quarterback,Shannonside. Alfie Moore plays in the position of, a midfielder. His regular position is a central midfielder. His jersey number is 
3,790,more_correct,0.099815157116451,0.044362292051756,0.055452865064695,118.23785400390624,3198,cf_4946,paraphrase_00,correct_correct,True,Football Association of Thailand,FIFA,NATO,"Whitaker's Concise Almanack 2012 (London: A&C Black, 2011), . Football Association of Thailand is a member of", FIFA and AFC. The 2012 AFF Suzuki Cup was the 
4,130,more_correct,0.2199630314232902,0.1238447319778188,0.0961182994454713,715.7108764648438,2146,cf_12492,paraphrase_00,correct_correct,True,Dictionary of National Biography,English,Italian,"References
Middlemiss.org

Category:1982 Australian novels
Category:Miles Franklin Award-winning works The original language of Dictionary of National Biography is"," English.
Category:1982 Australian novels
Category:Miles Franklin"
4,130,more_correct,0.2199630314232902,0.1238447319778188,0.0961182994454713,629.5188598632812,1959,cf_1202,paraphrase_01,wrong_wrong,False,Ellington Is Forever Volume Two,Fantasy,Word,"Transportation
Nîmes-Alès-Camargue-Cévennes Airport serves the city. The music label that is representing Ellington Is Forever Volume Two is", the same label that is representing the music of the late great Duke Ellington. The
4,130,more_correct,0.2199630314232902,0.1238447319778188,0.0961182994454713,622.337158203125,2469,cf_14902,paraphrase_01,wrong_wrong,False,World Health Organization,Russian,Finnish,"References

Category:Unincorporated communities in Manitoba The official language of World Health Organization is"," English.

The World Health Organization (WHO) is a specialized agency of the"
4,130,more_correct,0.2199630314232902,0.1238447319778188,0.0961182994454713,605.4878540039062,497,cf_13193,paraphrase_01,correct_correct,True,Jewish Theological Seminary of America,Judaism,Islam,For services to Education. The official religion of Jewish Theological Seminary of America is, Judaism. The Jewish Theological Seminary of America is a Jewish seminary in New York City
4,130,more_correct,0.2199630314232902,0.1238447319778188,0.0961182994454713,584.4037475585938,2936,cf_7049,paraphrase_00,correct_wrong,True,Theodore Roosevelt,English,French,"References
Natural History Museum Lepidoptera genus database

Category:Aganainae
Category:Noctuoidea genera The mother tongue of Theodore Roosevelt is"," English.
Theodore Roosevelt was born in New York City on October 2"
4,130,more_correct,0.2199630314232902,0.1238447319778188,0.0961182994454713,580.25830078125,3394,cf_5906,paraphrase_00,wrong_wrong,False,World Health Organization,French,Spanish,In winter all of the trails are open for snowshoeing. The official language of World Health Organization is, English. The World Health Organization (WHO) is a specialized agency of the United
4,130,more_correct,0.2199630314232902,0.1238447319778188,0.0961182994454713,573.0228881835938,743,cf_3782,paraphrase_01,wrong_wrong,False,Karl Schwarzschild,astronomy,chemistry,They returned to the construction site to procure the explosives. The domain of activity of Karl Schwarzschild is," the theory of relativity. The first to use the term ""black hole"" was"
4,130,more_correct,0.2199630314232902,0.1238447319778188,0.0961182994454713,564.9806518554688,3035,cf_253,paraphrase_01,correct_correct,True,Julien Courbet,French,Russian,"Jeannie, Lisa, and Steve crash the Landsmann-Genetico press conference. The mother tongue of Julien Courbet is", French. The mother tongue of Julien Courbet is French. The mother tongue of
4,515,more_correct,0.2014787430683918,0.1053604436229205,0.0961182994454713,367.7066650390625,766,cf_16008,paraphrase_00,wrong_wrong,False,Ippolito d'Este,cardinal,bishop,"The total population of these 10 cities was 1,459,023. Ippolito d'Este's position is"," that of a ""prince of the church"" and not of a ""pr"
4,515,more_correct,0.2014787430683918,0.1053604436229205,0.0961182994454713,362.5614013671875,2972,cf_21690,paraphrase_00,wrong_wrong,False,Assisi,Bethlehem,Philadelphia,Jacobaea argunensis (Turcz.) What is the twin city of Assisi? It is," a small town in the province of Perugia, in the Umbria region. It"
4,515,more_correct,0.2014787430683918,0.1053604436229205,0.0961182994454713,362.2980346679688,3928,cf_16965,paraphrase_00,wrong_wrong,False,Tel Aviv,Philadelphia,Havana,It is located 22 km from Rohtak. What is the twin city of Tel Aviv? It is, located 22 km from Rohtak. The city is located
4,515,more_correct,0.2014787430683918,0.1053604436229205,0.0961182994454713,362.27685546875,370,cf_15574,paraphrase_00,wrong_wrong,False,Peter Jason,actor,model,Zootaxa 2366: 1-34. Peter Jason's occupation is," a mystery. He is a man of many talents, but his true calling is"
4,515,more_correct,0.2014787430683918,0.1053604436229205,0.0961182994454713,362.04534912109375,491,cf_21174,paraphrase_01,wrong_wrong,False,Beijing,Bangkok,Toronto,"Seymour Halpern (R)
 . What is the twin city of Beijing? It is"," the city of Tianjin.
 . What is the capital of the United States?"
4,515,more_correct,0.2014787430683918,0.1053604436229205,0.0961182994454713,361.87884521484375,1864,cf_15358,paraphrase_00,wrong_wrong,False,Melbourne,Milan,Berlin,Cristo o comunicador perfeito. What is the twin city of Melbourne? It is, the capital of the state of Victoria. Melbourne is the second largest city in Australia
4,515,more_correct,0.2014787430683918,0.1053604436229205,0.0961182994454713,360.7420043945313,2930,cf_1004,paraphrase_00,wrong_wrong,False,Tirana,Beijing,Shanghai,Zion. What is the twin city of Tirana? It is," the city of the future, the city of the new, the city of the"
4,515,more_correct,0.2014787430683918,0.1053604436229205,0.0961182994454713,360.3157958984375,1395,cf_7142,paraphrase_01,wrong_wrong,False,Belgrade,Chicago,Tehran,2. What is the twin city of Belgrade? It is," the capital of Serbia.
3. What is the capital of Serbia? It"
4,5080,more_correct,0.4066543438077634,0.310536044362292,0.0961182994454713,103.25259399414062,4142,cf_20938,paraphrase_00,wrong_wrong,False,Meddle,Harvest,Brunswick,"Holmes, Richard. Meddle, that is represented by"," the name of the author, is a man of the world, and a man"
4,5080,more_correct,0.4066543438077634,0.310536044362292,0.0961182994454713,94.25979614257812,3396,cf_7018,paraphrase_00,wrong_wrong,False,Belisario,Italy,Japan,"3. Belisario, that was from"," the 1980s.

  Reply

  * I’"
4,5080,more_correct,0.4066543438077634,0.310536044362292,0.0961182994454713,93.64594268798828,2410,cf_9670,paraphrase_00,wrong_wrong,False,Salman the Persian,Islam,Christianity,Bd. Salman the Persian is follower of, the Prophet Muhammad (PBUH) and the first Muslim ruler of the Persian
4,5080,more_correct,0.4066543438077634,0.310536044362292,0.0961182994454713,93.19387817382812,3208,cf_9922,paraphrase_00,wrong_wrong,False,Douglas Range,Antarctica,Europe,133. Douglas Range belongs to the continent of," North America.

134. The Douglas Range is a mountain range in"
4,5080,more_correct,0.4066543438077634,0.310536044362292,0.0961182994454713,90.44708251953124,2868,cf_11472,paraphrase_00,correct_wrong,True,Dodge Lancer,Dodge,Porsche,«Tradição (Teol. Dodge Lancer is created by, the Dodge brand of the American automobile manufacturer Chrysler. The first generation of the model
4,5080,more_correct,0.4066543438077634,0.310536044362292,0.0961182994454713,89.9924545288086,670,cf_4288,paraphrase_00,correct_wrong,False,Amānullāh Khān,Islam,Buddhism,Ex. Amānullāh Khān is follower of, the Sufi order of the Naqshbandiyya. He is a
4,5080,more_correct,0.4066543438077634,0.310536044362292,0.0961182994454713,86.86071014404297,80,cf_3169,paraphrase_00,correct_correct,True,Jens Evensen,Norway,Ireland,"fem. Jens Evensen, a citizen of"," Norway, was born in 1891, and is a member of"
4,5080,more_correct,0.4066543438077634,0.310536044362292,0.0961182994454713,86.59927368164062,2305,cf_15245,paraphrase_01,correct_wrong,True,Show Me a Hero,HBO,CBS,(leave (2nd P. Show Me a Hero is to debut on," HBO on Sunday, June 11. The series is based on the true"
4,2882,more_correct,0.1756007393715342,0.0905730129390018,0.0850277264325323,127.39116668701172,2205,cf_17485,paraphrase_01,correct_wrong,True,Louis-Paul Aujoulat,French,Dutch,"Narciso González (MEX), RSCH-3 (01:43)
 Raúl González (CUB) def. The mother tongue of Louis-Paul Aujoulat is"," French.
The mother tongue of Louis-Paul Aujoulat is French"
4,2882,more_correct,0.1756007393715342,0.0905730129390018,0.0850277264325323,112.96529388427734,2936,cf_7049,paraphrase_00,correct_wrong,True,Theodore Roosevelt,English,French,"References
Natural History Museum Lepidoptera genus database

Category:Aganainae
Category:Noctuoidea genera The mother tongue of Theodore Roosevelt is"," English.
Theodore Roosevelt was born in New York City on October 2"
4,2882,more_correct,0.1756007393715342,0.0905730129390018,0.0850277264325323,108.09387969970705,3035,cf_253,paraphrase_01,correct_correct,True,Julien Courbet,French,Russian,"Jeannie, Lisa, and Steve crash the Landsmann-Genetico press conference. The mother tongue of Julien Courbet is", French. The mother tongue of Julien Courbet is French. The mother tongue of
4,2882,more_correct,0.1756007393715342,0.0905730129390018,0.0850277264325323,106.9649429321289,1485,cf_5771,paraphrase_01,correct_correct,True,Laurent Fabius,French,Russian,xi + 382 pp. The mother tongue of Laurent Fabius is, French. He is a member of the French Socialist Party. He was born on
