row_id,fact_id,variant_id,layer,pair_type,is_correct,subject,correct_answer,target_new,n_active_features,sum_active_activation,max_active_activation,mean_active_activation
1506,cf_10561,paraphrase_00,3,correct_wrong,False,The Elenium,fantasy,jazz,9,1438.12841796875,297.5503234863281,159.79204644097223
1507,cf_10561,paraphrase_01,3,correct_wrong,True,The Elenium,fantasy,jazz,14,1554.54052734375,286.82940673828125,111.03860909598214
1508,cf_8044,paraphrase_00,3,correct_wrong,True,Pierre-Alexandre-Laurent Forfait,French,Hebrew,8,832.3074951171875,378.61920166015625,104.03843688964844
1509,cf_8044,paraphrase_01,3,correct_wrong,False,Pierre-Alexandre-Laurent Forfait,French,Hebrew,11,1099.100830078125,458.8088073730469,99.91825727982955
1510,cf_2839,paraphrase_00,3,correct_correct,True,Almoravid dynasty,Islam,Christianity,9,991.7884521484375,450.8957824707031,110.19871690538194
1511,cf_2839,paraphrase_01,3,correct_correct,True,Almoravid dynasty,Islam,Christianity,6,742.5322265625,403.82000732421875,123.75537109375
1512,cf_9139,paraphrase_00,3,correct_correct,True,Guinea-Bissau,Portuguese,Finnish,5,728.9488525390625,394.776123046875,145.7897705078125
1513,cf_9139,paraphrase_01,3,correct_correct,True,Guinea-Bissau,Portuguese,Finnish,6,699.29736328125,392.99517822265625,116.549560546875
1514,cf_14771,paraphrase_00,3,wrong_wrong,False,Mount Bayonne,Antarctica,Asia,6,953.88671875,389.4604187011719,158.98111979166666
1515,cf_14771,paraphrase_01,3,wrong_wrong,False,Mount Bayonne,Antarctica,Asia,28,2235.14111328125,296.8351745605469,79.82646833147321
1516,cf_7990,paraphrase_00,3,correct_correct,True,Nissan S130,Nissan,Toyota,8,845.8953247070312,429.3557434082031,105.7369155883789
1517,cf_7990,paraphrase_01,3,correct_correct,True,Nissan S130,Nissan,Toyota,8,993.029541015625,446.9486999511719,124.12869262695312
1518,cf_15227,paraphrase_00,3,wrong_wrong,False,YUI Library,Yahoo,Microsoft,7,840.2779541015625,466.99176025390625,120.03970772879464
1519,cf_15227,paraphrase_01,3,wrong_wrong,False,YUI Library,Yahoo,Microsoft,7,796.5042724609375,443.6202392578125,113.78632463727679
1520,cf_18672,paraphrase_00,3,correct_wrong,True,Google Labs,Google,IBM,8,1220.35546875,517.3828735351562,152.54443359375
1521,cf_18672,paraphrase_01,3,correct_wrong,False,Google Labs,Google,IBM,13,1354.9586181640625,402.54290771484375,104.2275860126202
1522,cf_19999,paraphrase_00,3,correct_correct,True,Renault Trafic,Renault,Dodge,7,861.056884765625,442.5000305175781,123.00812639508929
1523,cf_19999,paraphrase_01,3,correct_correct,True,Renault Trafic,Renault,Dodge,7,841.9235229492188,464.82305908203125,120.27478899274554
1524,cf_21895,paraphrase_00,3,wrong_wrong,False,Wallmerod,Germany,Belgium,6,871.9629516601562,458.051513671875,145.32715861002603
1525,cf_21895,paraphrase_01,3,wrong_wrong,False,Wallmerod,Germany,Belgium,5,790.660400390625,453.22100830078125,158.132080078125
1526,cf_11023,paraphrase_00,3,correct_correct,True,Puerto Maldonado,Peru,Ukraine,7,986.6580200195312,430.2207336425781,140.9511457170759
1527,cf_11023,paraphrase_01,3,correct_correct,True,Puerto Maldonado,Peru,Ukraine,8,961.6142578125,456.18524169921875,120.2017822265625
1528,cf_940,paraphrase_00,3,wrong_wrong,False,Hamid Algar,English,French,20,2064.54736328125,282.66912841796875,103.2273681640625
1529,cf_940,paraphrase_01,3,wrong_wrong,False,Hamid Algar,English,French,8,964.164306640625,406.3193359375,120.52053833007812
1530,cf_16197,paraphrase_00,3,wrong_wrong,False,Brandon Jenkins (football player),linebacker,pitcher,6,1243.60595703125,547.91455078125,207.26765950520834
1531,cf_16197,paraphrase_01,3,wrong_wrong,False,Brandon Jenkins (football player),linebacker,pitcher,6,786.9314575195312,407.59442138671875,131.15524291992188
1532,cf_10650,paraphrase_00,3,correct_wrong,True,Jiul de Vest River,Romania,Canada,8,1006.325927734375,420.6228942871094,125.79074096679688
1533,cf_10650,paraphrase_01,3,correct_wrong,False,Jiul de Vest River,Romania,Canada,4,737.6214599609375,443.9166259765625,184.40536499023438
1534,cf_5958,paraphrase_00,3,wrong_wrong,False,Melnik Ridge,Antarctica,Europe,6,957.6676635742188,450.54150390625,159.61127726236978
1535,cf_5958,paraphrase_01,3,wrong_wrong,False,Melnik Ridge,Antarctica,Europe,7,986.6951904296875,463.9329833984375,140.95645577566964
1536,cf_15976,paraphrase_00,3,wrong_wrong,False,Paul Harsley,midfielder,outfielder,14,1494.5584716796875,294.5105895996094,106.75417654854911
1537,cf_15976,paraphrase_01,3,wrong_wrong,False,Paul Harsley,midfielder,outfielder,6,1177.599609375,550.4876708984375,196.2666015625
1538,cf_6950,paraphrase_00,3,correct_correct,True,Process Explorer,Microsoft,IBM,6,736.2510375976562,475.0387268066406,122.70850626627605
1539,cf_6950,paraphrase_01,3,correct_correct,True,Process Explorer,Microsoft,IBM,7,865.02978515625,448.9532165527344,123.57568359375
1540,cf_11626,paraphrase_00,3,wrong_wrong,False,Russell Bromage,midfielder,quarterback,9,982.647705078125,385.5914611816406,109.18307834201389
1541,cf_11626,paraphrase_01,3,wrong_wrong,False,Russell Bromage,midfielder,quarterback,9,1002.1024169921875,403.4977111816406,111.34471299913194
1542,cf_8465,paraphrase_00,3,correct_wrong,False,Guinea,French,Finnish,21,2343.37353515625,241.63694763183594,111.58921595982143
1543,cf_8465,paraphrase_01,3,correct_wrong,True,Guinea,French,Finnish,8,861.486083984375,395.2943420410156,107.68576049804688
1544,cf_11152,paraphrase_00,3,wrong_wrong,False,Carlo Lizzani,actor,politician,5,836.8416748046875,494.3792419433594,167.3683349609375
1545,cf_11152,paraphrase_01,3,wrong_wrong,False,Carlo Lizzani,actor,politician,6,653.99755859375,404.0625,108.99959309895833
1546,cf_9163,paraphrase_00,3,correct_wrong,True,Antoine-Louis Barye,Paris,Toronto,7,885.1265258789062,417.271240234375,126.44664655412946
1547,cf_9163,paraphrase_01,3,correct_wrong,False,Antoine-Louis Barye,Paris,Toronto,7,930.237060546875,421.7427978515625,132.89100864955358
1548,cf_19534,paraphrase_00,3,wrong_wrong,False,Cape Mousse,Antarctica,Europe,6,910.9068603515625,400.3438415527344,151.81781005859375
1549,cf_19534,paraphrase_01,3,wrong_wrong,False,Cape Mousse,Antarctica,Europe,6,879.81396484375,433.27508544921875,146.63566080729166
1550,cf_9052,paraphrase_00,3,wrong_wrong,False,Quarterlife,NBC,TNT,6,674.142333984375,473.70556640625,112.3570556640625
1551,cf_9052,paraphrase_01,3,wrong_wrong,False,Quarterlife,NBC,TNT,9,995.4931640625,504.3594970703125,110.6103515625
1552,cf_18212,paraphrase_00,3,correct_correct,True,2004 Australian Open,Melbourne,Ireland,5,875.2286376953125,417.265869140625,175.0457275390625
1553,cf_18212,paraphrase_01,3,correct_correct,True,2004 Australian Open,Melbourne,Ireland,8,834.7537231445312,395.87335205078125,104.3442153930664
1554,cf_332,paraphrase_00,3,correct_wrong,False,Operation Inherent Resolve,Iraq,Honolulu,8,996.85205078125,372.98223876953125,124.60650634765625
1555,cf_332,paraphrase_01,3,correct_wrong,True,Operation Inherent Resolve,Iraq,Honolulu,5,720.1707153320312,405.622314453125,144.03414306640624
1556,cf_16928,paraphrase_00,3,wrong_wrong,False,Land Glacier,Antarctica,Asia,7,1130.12890625,449.13812255859375,161.44698660714286
1557,cf_16928,paraphrase_01,3,wrong_wrong,False,Land Glacier,Antarctica,Asia,8,1043.74169921875,393.3714294433594,130.46771240234375
1558,cf_6260,paraphrase_00,3,wrong_wrong,False,Samuel von Fischer,Berlin,Denver,7,1039.2109375,413.00823974609375,148.45870535714286
1559,cf_6260,paraphrase_01,3,wrong_wrong,False,Samuel von Fischer,Berlin,Denver,6,830.7816162109375,391.96807861328125,138.4636027018229
1560,cf_2805,paraphrase_00,3,correct_wrong,True,Bilbao,Spain,Canada,5,898.8251953125,413.83697509765625,179.7650390625
1561,cf_2805,paraphrase_01,3,correct_wrong,False,Bilbao,Spain,Canada,7,1041.183349609375,469.80523681640625,148.740478515625
1562,cf_7908,paraphrase_00,3,wrong_wrong,False,House of Angels,Sweden,Australia,5,847.4432373046875,387.32989501953125,169.4886474609375
1563,cf_7908,paraphrase_01,3,wrong_wrong,False,House of Angels,Sweden,Australia,6,806.10009765625,435.0250244140625,134.35001627604166
1564,cf_16009,paraphrase_00,3,wrong_wrong,False,Equinox Flower,Japan,Poland,6,789.868408203125,434.416259765625,131.64473470052084
1565,cf_16009,paraphrase_01,3,wrong_wrong,False,Equinox Flower,Japan,Poland,9,1109.04443359375,406.8009338378906,123.22715928819444
1566,cf_18192,paraphrase_00,3,wrong_wrong,False,Gato Fedorento,Portuguese,English,5,616.090576171875,388.57470703125,123.218115234375
1567,cf_18192,paraphrase_01,3,wrong_wrong,False,Gato Fedorento,Portuguese,English,7,732.9002685546875,383.25946044921875,104.70003836495536
1568,cf_7874,paraphrase_00,3,wrong_wrong,False,Maurice Bucaille,French,Russian,23,2412.32861328125,240.1005401611328,104.8838527513587
1569,cf_7874,paraphrase_01,3,wrong_wrong,False,Maurice Bucaille,French,Russian,29,2713.3173828125,292.5743408203125,93.56266837284483
1570,cf_15600,paraphrase_00,3,correct_wrong,True,International Political Sociology,English,French,6,1017.702392578125,387.84552001953125,169.6170654296875
1571,cf_15600,paraphrase_01,3,correct_wrong,False,International Political Sociology,English,French,8,1035.729736328125,384.89508056640625,129.46621704101562
1572,cf_21164,paraphrase_00,3,correct_correct,True,NBC Nightside,NBC,CBS,6,657.217041015625,476.74859619140625,109.53617350260417
1573,cf_21164,paraphrase_01,3,correct_correct,True,NBC Nightside,NBC,CBS,5,619.3614501953125,467.86444091796875,123.8722900390625
1574,cf_16083,paraphrase_00,3,wrong_wrong,False,Stefano Fiore,midfielder,goaltender,6,1234.3343505859375,554.5404052734375,205.7223917643229
1575,cf_16083,paraphrase_01,3,wrong_wrong,False,Stefano Fiore,midfielder,goaltender,6,718.5142822265625,402.6025695800781,119.75238037109375
1576,cf_14685,paraphrase_00,3,wrong_wrong,False,Pardon the Interruption,ESPN,NBC,5,666.4522705078125,488.24114990234375,133.2904541015625
1577,cf_14685,paraphrase_01,3,wrong_wrong,False,Pardon the Interruption,ESPN,NBC,4,601.824462890625,464.92034912109375,150.45611572265625
1578,cf_565,paraphrase_00,3,wrong_wrong,False,Satchel Paige,baseball,soccer,11,1440.12060546875,262.2955322265625,130.92005504261363
1579,cf_565,paraphrase_01,3,wrong_wrong,False,Satchel Paige,baseball,soccer,8,808.9566650390625,402.9991149902344,101.11958312988281
1580,cf_3049,paraphrase_00,3,correct_correct,True,Hambros Bank,London,Melbourne,7,883.5513916015625,404.55059814453125,126.22162737165179
1581,cf_3049,paraphrase_01,3,correct_correct,True,Hambros Bank,London,Melbourne,7,979.64453125,434.96759033203125,139.94921875
1582,cf_9641,paraphrase_00,3,correct_wrong,True,Auguste Champetier de Ribes,Paris,Berlin,6,915.7092895507812,429.0736389160156,152.61821492513022
1583,cf_9641,paraphrase_01,3,correct_wrong,False,Auguste Champetier de Ribes,Paris,Berlin,7,954.0672607421875,407.7095947265625,136.29532296316964
1584,cf_7261,paraphrase_00,3,correct_correct,True,Muhammad Jamalul Alam II,Islam,Buddhism,6,749.1609497070312,401.73828125,124.8601582845052
1585,cf_7261,paraphrase_01,3,correct_correct,True,Muhammad Jamalul Alam II,Islam,Buddhism,12,1046.2540283203125,476.6363830566406,87.18783569335938
1586,cf_13251,paraphrase_00,3,wrong_wrong,False,Rushes Postproduction,London,Athens,4,814.7333984375,432.2127685546875,203.683349609375
1587,cf_13251,paraphrase_01,3,wrong_wrong,False,Rushes Postproduction,London,Athens,6,932.1881103515625,429.30426025390625,155.36468505859375
1588,cf_7972,paraphrase_00,3,wrong_wrong,False,Gennady Yevryuzhikhin,Moscow,Philadelphia,7,1051.27392578125,364.13385009765625,150.18198939732142
1589,cf_7972,paraphrase_01,3,wrong_wrong,False,Gennady Yevryuzhikhin,Moscow,Philadelphia,4,878.38232421875,488.268798828125,219.5955810546875
1590,cf_10033,paraphrase_00,3,correct_wrong,False,Vogue Italia,Italian,French,8,1098.519287109375,400.70068359375,137.31491088867188
1591,cf_10033,paraphrase_01,3,correct_wrong,True,Vogue Italia,Italian,French,9,1179.26806640625,420.4918212890625,131.02978515625
1592,cf_21756,paraphrase_00,3,wrong_wrong,False,Jan Bouman,Berlin,Rome,6,831.1136474609375,506.69091796875,138.5189412434896
1593,cf_21756,paraphrase_01,3,wrong_wrong,False,Jan Bouman,Berlin,Rome,8,1027.095458984375,404.1017761230469,128.38693237304688
1594,cf_19056,paraphrase_00,3,wrong_wrong,False,Williams Point,Antarctica,Asia,8,1087.97216796875,386.1164855957031,135.99652099609375
1595,cf_19056,paraphrase_01,3,wrong_wrong,False,Williams Point,Antarctica,Asia,5,893.9232177734375,419.56280517578125,178.7846435546875
1596,cf_12092,paraphrase_00,3,wrong_wrong,False,Auguste Chevalier,French,Italian,7,917.8225708007812,428.76495361328125,131.11751011439733
1597,cf_12092,paraphrase_01,3,wrong_wrong,False,Auguste Chevalier,French,Italian,15,1799.290283203125,288.5784912109375,119.952685546875
1598,cf_15507,paraphrase_00,3,wrong_wrong,False,Ahmad Karimi-Hakkak,Persian,French,23,2317.81591796875,247.1577911376953,100.7746051290761
1599,cf_15507,paraphrase_01,3,wrong_wrong,False,Ahmad Karimi-Hakkak,Persian,French,7,706.534912109375,388.9512939453125,100.93355887276786
1600,cf_18136,paraphrase_00,3,wrong_wrong,False,H.R. Pufnstuf,NBC,CBS,9,993.2733154296875,467.9415283203125,110.36370171440973
1601,cf_18136,paraphrase_01,3,wrong_wrong,False,H.R. Pufnstuf,NBC,CBS,8,1031.08251953125,486.4730224609375,128.88531494140625
1602,cf_17397,paraphrase_00,3,wrong_wrong,False,Rothera Research Station,Antarctica,Asia,8,1061.9544677734375,466.93719482421875,132.7443084716797
1603,cf_17397,paraphrase_01,3,wrong_wrong,False,Rothera Research Station,Antarctica,Asia,7,963.2509155273438,444.55419921875,137.6072736467634
1604,cf_11264,paraphrase_00,3,wrong_wrong,False,Sealab 2020,NBC,CBS,10,1054.3970947265625,466.09320068359375,105.43970947265625
1605,cf_11264,paraphrase_01,3,wrong_wrong,False,Sealab 2020,NBC,CBS,6,910.00439453125,466.76708984375,151.66739908854166
1606,cf_13942,paraphrase_00,3,wrong_wrong,False,Steve Biko,English,Finnish,5,634.4771728515625,401.97686767578125,126.8954345703125
1607,cf_13942,paraphrase_01,3,wrong_wrong,False,Steve Biko,English,Finnish,18,2034.3853759765625,300.9649658203125,113.02140977647569
1608,cf_18035,paraphrase_00,3,wrong_wrong,False,"John Hutton, Baron Hutton of Furness",English,French,8,934.4329833984375,388.30157470703125,116.80412292480469
1609,cf_18035,paraphrase_01,3,wrong_wrong,False,"John Hutton, Baron Hutton of Furness",English,French,17,1750.616943359375,284.728759765625,102.97746725643383
1610,cf_10839,paraphrase_00,3,correct_wrong,False,Lucky Thompson,jazz,sitcom,21,2065.7724609375,258.10498046875,98.3701171875
1611,cf_10839,paraphrase_01,3,correct_wrong,True,Lucky Thompson,jazz,sitcom,5,605.26611328125,389.9014892578125,121.05322265625
1612,cf_11528,paraphrase_00,3,correct_wrong,True,German Football Association,Frankfurt,Cleveland,7,1013.251708984375,396.21466064453125,144.750244140625
1613,cf_11528,paraphrase_01,3,correct_wrong,False,German Football Association,Frankfurt,Cleveland,7,941.673095703125,399.31878662109375,134.52472795758928
1614,cf_14868,paraphrase_00,3,wrong_wrong,False,Marc Overmars,midfielder,linebacker,6,768.9625244140625,394.43890380859375,128.1604207356771
1615,cf_14868,paraphrase_01,3,wrong_wrong,False,Marc Overmars,midfielder,linebacker,12,1350.74609375,280.02606201171875,112.56217447916667
1616,cf_8877,paraphrase_00,3,wrong_wrong,False,Otto Frank,Amsterdam,London,8,1057.77099609375,393.68292236328125,132.22137451171875
1617,cf_8877,paraphrase_01,3,wrong_wrong,False,Otto Frank,Amsterdam,London,9,1006.4243774414062,402.68621826171875,111.82493082682292
1618,cf_10047,paraphrase_00,3,wrong_wrong,False,Stan Musial,baseball,hockey,14,1516.051025390625,276.73529052734375,108.28935895647321
1619,cf_10047,paraphrase_01,3,wrong_wrong,False,Stan Musial,baseball,hockey,13,1511.003662109375,289.8228759765625,116.23105093149039
1620,cf_8237,paraphrase_00,3,correct_wrong,False,Ferrari 250 GTO,Ferrari,Toyota,10,1018.9171142578125,441.1753845214844,101.89171142578125
1621,cf_8237,paraphrase_01,3,correct_wrong,True,Ferrari 250 GTO,Ferrari,Toyota,7,940.4530029296875,409.49609375,134.35042898995536
1622,cf_7554,paraphrase_00,3,wrong_wrong,False,Hamlet,tragedy,opera,12,1414.1934814453125,294.2621154785156,117.84945678710938
1623,cf_7554,paraphrase_01,3,wrong_wrong,False,Hamlet,tragedy,opera,14,1513.0830078125,296.5614013671875,108.07735770089286
1624,cf_3953,paraphrase_00,3,wrong_wrong,False,David,Judaism,Buddhism,10,1107.552001953125,497.8299255371094,110.7552001953125
1625,cf_3953,paraphrase_01,3,wrong_wrong,False,David,Judaism,Buddhism,7,898.7955322265625,415.7295227050781,128.39936174665178
1626,cf_6310,paraphrase_00,3,wrong_wrong,False,Bobby Garrett,quarterback,midfielder,5,662.85693359375,415.224609375,132.57138671875
1627,cf_6310,paraphrase_01,3,wrong_wrong,False,Bobby Garrett,quarterback,midfielder,9,1077.31884765625,396.8924255371094,119.70209418402777
1628,cf_10339,paraphrase_00,3,correct_correct,True,Pat Martino,jazz,opera,15,1873.651123046875,244.5387420654297,124.91007486979167
1629,cf_10339,paraphrase_01,3,correct_correct,True,Pat Martino,jazz,opera,14,1550.12890625,281.25506591796875,110.72349330357143
1630,cf_3917,paraphrase_00,3,correct_wrong,True,Sky Cinema,Sky,Google,7,1247.21533203125,553.9384155273438,178.17361886160714
1631,cf_3917,paraphrase_01,3,correct_wrong,False,Sky Cinema,Sky,Google,8,1033.784423828125,523.0492553710938,129.22305297851562
1632,cf_17559,paraphrase_00,3,wrong_wrong,False,Yaganti,Shiva,Christmas,10,842.908935546875,411.6300964355469,84.2908935546875
1633,cf_17559,paraphrase_01,3,wrong_wrong,False,Yaganti,Shiva,Christmas,6,706.8853149414062,399.3230285644531,117.81421915690105
1634,cf_6066,paraphrase_00,3,correct_wrong,True,Daniele Franceschini,Rome,Moscow,5,961.7923583984375,393.20977783203125,192.3584716796875
1635,cf_6066,paraphrase_01,3,correct_wrong,False,Daniele Franceschini,Rome,Moscow,10,1204.086181640625,460.7853698730469,120.4086181640625
1636,cf_6276,paraphrase_00,3,wrong_wrong,False,Chrispa,Greece,Poland,7,1029.85009765625,506.3261413574219,147.12144252232142
1637,cf_6276,paraphrase_01,3,wrong_wrong,False,Chrispa,Greece,Poland,6,999.5181884765625,512.5386352539062,166.58636474609375
1638,cf_7090,paraphrase_00,3,wrong_wrong,False,Arno,Europe,Africa,5,806.134765625,451.024658203125,161.226953125
1639,cf_7090,paraphrase_01,3,wrong_wrong,False,Arno,Europe,Africa,7,973.4824829101562,396.5098571777344,139.06892613002233
1640,cf_15866,paraphrase_00,3,correct_wrong,True,Anna Karenina,Russian,French,6,951.0577392578125,394.29766845703125,158.5096232096354
1641,cf_15866,paraphrase_01,3,correct_wrong,False,Anna Karenina,Russian,French,7,738.4765625,388.733642578125,105.49665178571429
1642,cf_9060,paraphrase_00,3,correct_correct,True,Saudi Arabia,Asia,Antarctica,6,1001.05322265625,393.0856018066406,166.84220377604166
1643,cf_9060,paraphrase_01,3,correct_correct,True,Saudi Arabia,Asia,Antarctica,8,1063.8121337890625,402.3759460449219,132.9765167236328
1644,cf_19319,paraphrase_00,3,wrong_wrong,False,Allan Bester,goaltender,quarterback,7,799.4888916015625,383.57904052734375,114.21269880022321
1645,cf_19319,paraphrase_01,3,wrong_wrong,False,Allan Bester,goaltender,quarterback,10,988.1197509765625,390.1050720214844,98.81197509765624
1646,cf_17191,paraphrase_00,3,wrong_wrong,False,Tell Me Something,Korean,English,6,741.517822265625,404.9261474609375,123.5863037109375
1647,cf_17191,paraphrase_01,3,wrong_wrong,False,Tell Me Something,Korean,English,5,682.1124267578125,403.13360595703125,136.4224853515625
1648,cf_19555,paraphrase_00,3,correct_wrong,True,Totten Glacier,Antarctica,Europe,6,931.0858154296875,428.62939453125,155.18096923828125
1649,cf_19555,paraphrase_01,3,correct_wrong,False,Totten Glacier,Antarctica,Europe,29,2385.07470703125,311.6048889160156,82.24395541487068
1650,cf_9273,paraphrase_00,3,correct_correct,True,BMW Z4,BMW,Suzuki,7,927.6121826171875,416.5924377441406,132.51602608816964
1651,cf_9273,paraphrase_01,3,correct_correct,True,BMW Z4,BMW,Suzuki,9,1033.031005859375,425.7000427246094,114.78122287326389
1652,cf_3294,paraphrase_00,3,correct_wrong,False,Holly Rowe,ESPN,NBC,5,771.9412231445312,443.4230041503906,154.38824462890625
1653,cf_3294,paraphrase_01,3,correct_wrong,True,Holly Rowe,ESPN,NBC,6,864.9093017578125,440.0768737792969,144.15155029296875
1654,cf_6360,paraphrase_00,3,wrong_wrong,False,Samuel David Ferguson,bishop,mayor,11,1088.17822265625,417.6062927246094,98.92529296875
1655,cf_6360,paraphrase_01,3,wrong_wrong,False,Samuel David Ferguson,bishop,mayor,5,808.8286743164062,468.8752746582031,161.76573486328124
1656,cf_9707,paraphrase_00,3,correct_correct,True,Infiniti Q50,Nissan,Fiat,9,1105.4012451171875,448.2176208496094,122.82236056857639
1657,cf_9707,paraphrase_01,3,correct_correct,True,Infiniti Q50,Nissan,Fiat,7,925.1610717773438,451.7051696777344,132.1658673967634
1658,cf_7454,paraphrase_00,3,wrong_wrong,False,Adrian Ludwig Richter,Dresden,Helsinki,5,819.0079956054688,500.1571044921875,163.80159912109374
1659,cf_7454,paraphrase_01,3,wrong_wrong,False,Adrian Ludwig Richter,Dresden,Helsinki,7,990.5496826171875,415.8353576660156,141.50709751674108
1660,cf_11825,paraphrase_00,3,wrong_wrong,False,Caroline Bynum,Atlanta,Norwich,7,995.3153686523438,418.21234130859375,142.18790980747767
1661,cf_11825,paraphrase_01,3,wrong_wrong,False,Caroline Bynum,Atlanta,Norwich,9,750.861572265625,210.6244659423828,83.42906358506944
1662,cf_5879,paraphrase_00,3,correct_wrong,True,Alessio Tacchinardi,midfielder,goaltender,6,1206.656982421875,551.6239013671875,201.1094970703125
1663,cf_5879,paraphrase_01,3,correct_wrong,False,Alessio Tacchinardi,midfielder,goaltender,9,949.8690185546875,411.3196105957031,105.54100206163194
1664,cf_9904,paraphrase_00,3,correct_correct,True,Google Street View,Google,Apple,6,773.341796875,436.4242248535156,128.89029947916666
1665,cf_9904,paraphrase_01,3,correct_correct,True,Google Street View,Google,Apple,8,875.753173828125,455.2560119628906,109.46914672851562
1666,cf_463,paraphrase_00,3,wrong_wrong,False,Jesus Christ,Hebrew,English,22,2296.80322265625,239.3960418701172,104.400146484375
1667,cf_463,paraphrase_01,3,wrong_wrong,False,Jesus Christ,Hebrew,English,7,917.817138671875,397.79852294921875,131.11673409598214
1668,cf_4147,paraphrase_00,3,correct_correct,True,Rosbank,Moscow,Vancouver,5,788.5564575195312,449.79205322265625,157.71129150390624
1669,cf_4147,paraphrase_01,3,correct_correct,True,Rosbank,Moscow,Vancouver,6,855.5714721679688,448.45440673828125,142.59524536132812
1670,cf_8988,paraphrase_00,3,wrong_wrong,False,Stephen Rea,Belfast,Hawaii,7,622.3992309570312,175.40504455566406,88.91417585100446
1671,cf_8988,paraphrase_01,3,wrong_wrong,False,Stephen Rea,Belfast,Hawaii,8,670.9371948242188,207.3065948486328,83.86714935302734
1672,cf_1491,paraphrase_00,3,correct_correct,True,Abdur Raheem Green,Islam,Buddhism,23,2377.8984375,251.8821258544922,103.38688858695652
1673,cf_1491,paraphrase_01,3,correct_correct,True,Abdur Raheem Green,Islam,Buddhism,7,694.5223999023438,393.2417907714844,99.21748570033482
1674,cf_1786,paraphrase_00,3,correct_wrong,True,Derna District,Libya,Warsaw,16,1961.245849609375,410.05596923828125,122.57786560058594
1675,cf_1786,paraphrase_01,3,correct_wrong,False,Derna District,Libya,Warsaw,6,908.6160888671875,433.15032958984375,151.4360148111979
1676,cf_18132,paraphrase_00,3,correct_wrong,False,Philadelphia Experiment,Philadelphia,Trinity,9,992.5043334960938,457.7245178222656,110.27825927734375
1677,cf_18132,paraphrase_01,3,correct_wrong,True,Philadelphia Experiment,Philadelphia,Trinity,10,1234.489501953125,529.1051025390625,123.4489501953125
1678,cf_9572,paraphrase_00,3,wrong_wrong,False,Phyllis Baker,Marshall,Moscow,7,630.5299072265625,183.3700714111328,90.07570103236607
1679,cf_9572,paraphrase_01,3,wrong_wrong,False,Phyllis Baker,Marshall,Moscow,12,1224.286865234375,482.8189392089844,102.02390543619792
1680,cf_4137,paraphrase_00,3,wrong_wrong,False,David Glacier,Antarctica,Europe,6,896.3247680664062,418.9460754394531,149.38746134440103
1681,cf_4137,paraphrase_01,3,wrong_wrong,False,David Glacier,Antarctica,Europe,6,905.553955078125,476.75555419921875,150.9256591796875
1682,cf_20901,paraphrase_00,3,wrong_wrong,False,Gary Hogeboom,quarterback,linebacker,13,1401.337158203125,277.79327392578125,107.795166015625
1683,cf_20901,paraphrase_01,3,wrong_wrong,False,Gary Hogeboom,quarterback,linebacker,6,1255.0423583984375,547.7485961914062,209.1737263997396
1684,cf_16085,paraphrase_00,3,wrong_wrong,False,Nyusha,Russian,French,9,907.9955444335938,420.5140075683594,100.88839382595486
1685,cf_16085,paraphrase_01,3,wrong_wrong,False,Nyusha,Russian,French,22,2254.43896484375,250.6451873779297,102.47449840198864
1686,cf_3361,paraphrase_00,3,correct_correct,True,Basel-Landschaft,German,Finnish,5,708.9840087890625,393.4976501464844,141.7968017578125
1687,cf_3361,paraphrase_01,3,correct_correct,True,Basel-Landschaft,German,Finnish,8,800.654541015625,389.4896240234375,100.08181762695312
1688,cf_401,paraphrase_00,3,correct_wrong,True,Enlightenment in Spain,Spanish,Catalan,20,2405.544677734375,245.82139587402344,120.27723388671875
1689,cf_401,paraphrase_01,3,correct_wrong,False,Enlightenment in Spain,Spanish,Catalan,16,1646.829345703125,294.79510498046875,102.92683410644531
1690,cf_18810,paraphrase_00,3,correct_wrong,True,Treuchtlingen,Germany,Greece,7,1233.343017578125,454.7247314453125,176.19185965401786
1691,cf_18810,paraphrase_01,3,correct_wrong,False,Treuchtlingen,Germany,Greece,5,816.1937255859375,431.91522216796875,163.2387451171875
1692,cf_9317,paraphrase_00,3,wrong_wrong,False,Jacob Katz,Jerusalem,Paris,6,940.0362548828125,389.5003662109375,156.6727091471354
1693,cf_9317,paraphrase_01,3,wrong_wrong,False,Jacob Katz,Jerusalem,Paris,5,743.5674438476562,482.52984619140625,148.71348876953124
1694,cf_15381,paraphrase_00,3,correct_wrong,False,Pepe Jeans,London,Brisbane,5,812.9905395507812,418.26873779296875,162.59810791015624
1695,cf_15381,paraphrase_01,3,correct_wrong,True,Pepe Jeans,London,Brisbane,7,947.8616943359375,427.47491455078125,135.4088134765625
1696,cf_15686,paraphrase_00,3,wrong_wrong,False,Kiev Peninsula,Antarctica,Europe,27,2251.52587890625,291.2815856933594,83.38984736689815
1697,cf_15686,paraphrase_01,3,wrong_wrong,False,Kiev Peninsula,Antarctica,Europe,7,1001.4028930664062,380.4967956542969,143.05755615234375
1698,cf_14433,paraphrase_00,3,correct_correct,True,HDCAM,Sony,Germany,9,880.109130859375,385.2319030761719,97.78990342881944
1699,cf_14433,paraphrase_01,3,correct_correct,True,HDCAM,Sony,Germany,14,1386.68408203125,404.3763732910156,99.04886300223214
